"Name","ID","Class","Entry","Symbol","EC","KO","Description"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","4832","NME3","2.7.4.6","K00940","NME/NM23 nucleoside diphosphate kinase 3"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","654364","NME1-NME2","2.7.4.6","K00940","NME1-NME2 readthrough"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","221264","AK9","2.7.4.6 2.7.4.3","K18533","adenylate kinase 9"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","87178","PNPT1","2.7.7.8","K00962","polyribonucleotide nucleotidyltransferase 1"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","956","ENTPD3","3.6.1.5","K01510","ectonucleoside triphosphate diphosphohydrolase 3"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","377841","ENTPD8","3.6.1.5","K01510","ectonucleoside triphosphate diphosphohydrolase 8"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","953","ENTPD1","3.6.1.5","K01510","ectonucleoside triphosphate diphosphohydrolase 1"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","124583","CANT1","3.6.1.6","K12304","calcium activated nucleotidase 1"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","9583","ENTPD4","3.6.1.6","K12305","ectonucleoside triphosphate diphosphohydrolase 4"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","957","ENTPD5","3.6.1.6","K01511","ectonucleoside triphosphate diphosphohydrolase 5"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","955","ENTPD6","3.6.1.6","K01511","ectonucleoside triphosphate diphosphohydrolase 6 (putative)"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","1503","CTPS1","6.3.4.2","K01937","CTP synthase 1"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","56474","CTPS2","6.3.4.2","K01937","CTP synthase 2"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","25885","POLR1A","2.7.7.6","K02999","RNA polymerase I subunit A"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","84172","POLR1B","2.7.7.6","K03002","RNA polymerase I subunit B"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","30834","ZNRD1","ZNRD1; zinc ribbon domain containing 1 [KO:K03000","K03000","zinc ribbon domain containing 1"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","221830","TWISTNB","TWISTNB; TWIST neighbor [KO:K03004","K03004","TWIST neighbor"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","64425","POLR1E","POLR1E; RNA polymerase I subunit E [KO:K03005","K03005","RNA polymerase I subunit E"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","5430","POLR2A","2.7.7.6","K03006","RNA polymerase II subunit A"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","5431","POLR2B","2.7.7.6","K03010","RNA polymerase II subunit B"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","5432","POLR2C","POLR2C; RNA polymerase II subunit C [KO:K03011","K03011","RNA polymerase II subunit C"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","5433","POLR2D","POLR2D; RNA polymerase II subunit D [KO:K03012","K03012","RNA polymerase II subunit D"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","5434","POLR2E","POLR2E; RNA polymerase II subunit E [KO:K03013","K03013","RNA polymerase II subunit E"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","5435","POLR2F","POLR2F; RNA polymerase II subunit F [KO:K03014","K03014","RNA polymerase II subunit F"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","5436","POLR2G","POLR2G; RNA polymerase II subunit G [KO:K03015","K03015","RNA polymerase II subunit G"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","5437","POLR2H","POLR2H; RNA polymerase II subunit H [KO:K03016","K03016","RNA polymerase II subunit H"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","5438","POLR2I","POLR2I; RNA polymerase II subunit I [KO:K03017","K03017","RNA polymerase II subunit I"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","5441","POLR2L","POLR2L; RNA polymerase II subunit L [KO:K03007","K03007","RNA polymerase II subunit L"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","5439","POLR2J","POLR2J; RNA polymerase II subunit J [KO:K03008","K03008","RNA polymerase II subunit J"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","548644","POLR2J3","POLR2J3; RNA polymerase II subunit J3 [KO:K03008","K03008","RNA polymerase II subunit J3"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","246721","POLR2J2","POLR2J2; RNA polymerase II subunit J2 [KO:K03008","K03008","RNA polymerase II subunit J2"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","5440","POLR2K","POLR2K; RNA polymerase II subunit K [KO:K03009","K03009","RNA polymerase II subunit K"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","11128","POLR3A","2.7.7.6","K03018","RNA polymerase III subunit A"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","55703","POLR3B","2.7.7.6","K03021","RNA polymerase III subunit B"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","10623","POLR3C","POLR3C; RNA polymerase III subunit C [KO:K03023","K03023","RNA polymerase III subunit C"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","661","POLR3D","POLR3D; RNA polymerase III subunit D [KO:K03026","K03026","RNA polymerase III subunit D"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","55718","POLR3E","POLR3E; RNA polymerase III subunit E [KO:K14721","K14721","RNA polymerase III subunit E"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","101060521","DNA-directed RNA polymerase III subunit RPC5 [KO:K14721]","DNA-directed RNA polymerase III subunit RPC5 [KO:K14721","K14721","DNA-directed RNA polymerase III subunit RPC5"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","9533","POLR1C","POLR1C; RNA polymerase I subunit C [KO:K03027","K03027","RNA polymerase I subunit C"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","51728","POLR3K","POLR3K; RNA polymerase III subunit K [KO:K03019","K03019","RNA polymerase III subunit K"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","51082","POLR1D","POLR1D; RNA polymerase I subunit D [KO:K03020","K03020","RNA polymerase I subunit D"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","171568","POLR3H","POLR3H; RNA polymerase III subunit H [KO:K03022","K03022","RNA polymerase III subunit H"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","84265","POLR3GL","POLR3GL; RNA polymerase III subunit G like [KO:K03024","K03024","RNA polymerase III subunit G like"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","10622","POLR3G","POLR3G; RNA polymerase III subunit G [KO:K03024","K03024","RNA polymerase III subunit G"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","10621","POLR3F","POLR3F; RNA polymerase III subunit F [KO:K03025","K03025","RNA polymerase III subunit F"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","5422","POLA1","2.7.7.7","K02320","DNA polymerase alpha 1, catalytic subunit"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","23649","POLA2","POLA2; DNA polymerase alpha 2, accessory subunit [KO:K02321","K02321","DNA polymerase alpha 2, accessory subunit"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","5557","PRIM1","2.7.7.-","K02684","primase (DNA) subunit 1"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","5558","PRIM2","2.7.7.-","K02685","primase (DNA) subunit 2"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","5424","POLD1","2.7.7.7","K02327","DNA polymerase delta 1, catalytic subunit"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","5425","POLD2","POLD2; DNA polymerase delta 2, accessory subunit [KO:K02328","K02328","DNA polymerase delta 2, accessory subunit"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","10714","POLD3","POLD3; DNA polymerase delta 3, accessory subunit [KO:K03504","K03504","DNA polymerase delta 3, accessory subunit"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","57804","POLD4","POLD4; DNA polymerase delta 4, accessory subunit [KO:K03505","K03505","DNA polymerase delta 4, accessory subunit"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","5426","POLE","2.7.7.7","K02324","DNA polymerase epsilon, catalytic subunit"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","5427","POLE2","2.7.7.7","K02325","DNA polymerase epsilon 2, accessory subunit"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","54107","POLE3","2.7.7.7","K02326","DNA polymerase epsilon 3, accessory subunit"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","56655","POLE4","2.7.7.7","K03506","DNA polymerase epsilon 4, accessory subunit"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","83549","UCK1","2.7.1.48","K00876","uridine-cytidine kinase 1"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","7371","UCK2","2.7.1.48","K00876","uridine-cytidine kinase 2"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","54963","UCKL1","2.7.1.48","K00876","uridine-cytidine kinase 1 like 1"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","22978","NT5C2","3.1.3.5","K01081","5'-nucleotidase, cytosolic II"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","84618","NT5C1A","3.1.3.5","K01081","5'-nucleotidase, cytosolic IA"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","93034","NT5C1B","3.1.3.5","K01081","5'-nucleotidase, cytosolic IB"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","30833","NT5C","3.1.3.5","K01081","5', 3'-nucleotidase, cytosolic"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","56953","NT5M","3.1.3.5","K01081","5',3'-nucleotidase, mitochondrial"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","51251","NT5C3A","3.1.3.5","K01081","5'-nucleotidase, cytosolic IIIA"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","115024","NT5C3B","3.1.3.5","K01081","5'-nucleotidase, cytosolic IIIB"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","100526794","NT5C1B-RDH14","3.1.3.5","K01081","NT5C1B-RDH14 readthrough"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","4907","NT5E","3.1.3.5","K19970","5'-nucleotidase ecto"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","151531","UPP2","2.4.2.3","K00757","uridine phosphorylase 2"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","7378","UPP1","2.4.2.3","K00757","uridine phosphorylase 1"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","139596","UPRT","2.4.2.9","K00761","uracil phosphoribosyltransferase homolog"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","1806","DPYD","1.3.1.2","K00207","dihydropyrimidine dehydrogenase"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","1807","DPYS","3.5.2.2","K01464","dihydropyrimidinase"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","51733","UPB1","3.5.1.6","K01431","beta-ureidopropionase 1"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","5167","ENPP1","3.6.1.9 3.1.4.1","K01513","ectonucleotide pyrophosphatase/phosphodiesterase 1"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","5169","ENPP3","3.6.1.9 3.1.4.1","K01513","ectonucleotide pyrophosphatase/phosphodiesterase 3"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","6240","RRM1","1.17.4.1","K10807","ribonucleotide reductase catalytic subunit M1"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","50484","RRM2B","1.17.4.1","K10808","ribonucleotide reductase regulatory TP53 inducible subunit M2B"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","6241","RRM2","1.17.4.1","K10808","ribonucleotide reductase regulatory subunit M2"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","79077","DCTPP1","3.6.1.12","K16904","dCTP pyrophosphatase 1"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","1854","DUT","3.6.1.23","K01520","deoxyuridine triphosphatase"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","7298","TYMS","2.1.1.45","K00560","thymidylate synthetase"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","978","CDA","3.5.4.5","K01489","cytidine deaminase"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","1890","TYMP","2.4.2.4","K00758","thymidine phosphorylase"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","4860","PNP","2.4.2.1","K03783","purine nucleoside phosphorylase"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","1633","DCK","2.7.1.74","K00893","deoxycytidine kinase"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","1635","DCTD","3.5.4.12","K01493","dCMP deaminase"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","7084","TK2","2.7.1.21","K00857","thymidine kinase 2, mitochondrial"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","7083","TK1","2.7.1.21","K00857","thymidine kinase 1"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","1841","DTYMK","2.7.4.9","K00943","deoxythymidylate kinase"
"Pyrimidine metabolism","hsa00240","Metabolism; Nucleotide metabolism","318","NUDT2","3.6.1.17","K01518","nudix hydrolase 2"
"Alanine, aspartate and glutamate metabolism","hsa00250","Metabolism; Amino acid metabolism","2805","GOT1","2.6.1.1","K14454","glutamic-oxaloacetic transaminase 1"
"Alanine, aspartate and glutamate metabolism","hsa00250","Metabolism; Amino acid metabolism","2806","GOT2","2.6.1.1","K14455","glutamic-oxaloacetic transaminase 2"
"Alanine, aspartate and glutamate metabolism","hsa00250","Metabolism; Amino acid metabolism","259307","IL4I1","1.4.3.2","K03334","interleukin 4 induced 1"
"Alanine, aspartate and glutamate metabolism","hsa00250","Metabolism; Amino acid metabolism","8528","DDO","1.4.3.1","K00272","D-aspartate oxidase"
"Alanine, aspartate and glutamate metabolism","hsa00250","Metabolism; Amino acid metabolism","440","ASNS","6.3.5.4","K01953","asparagine synthetase (glutamine-hydrolyzing)"
"Alanine, aspartate and glutamate metabolism","hsa00250","Metabolism; Amino acid metabolism","56954","NIT2","3.5.1.3","K13566","nitrilase family member 2"
"Alanine, aspartate and glutamate metabolism","hsa00250","Metabolism; Amino acid metabolism","84706","GPT2","2.6.1.2","K00814","glutamic--pyruvic transaminase 2"
"Alanine, aspartate and glutamate metabolism","hsa00250","Metabolism; Amino acid metabolism","2875","GPT","2.6.1.2","K00814","glutamic--pyruvic transaminase"
"Alanine, aspartate and glutamate metabolism","hsa00250","Metabolism; Amino acid metabolism","189","AGXT","2.6.1.51 2.6.1.45 2.6.1.44","K00830","alanine-glyoxylate aminotransferase"
"Alanine, aspartate and glutamate metabolism","hsa00250","Metabolism; Amino acid metabolism","64902","AGXT2","2.6.1.40 2.6.1.44","K00827","alanine--glyoxylate aminotransferase 2"
"Alanine, aspartate and glutamate metabolism","hsa00250","Metabolism; Amino acid metabolism","445","ASS1","6.3.4.5","K01940","argininosuccinate synthase 1"
"Alanine, aspartate and glutamate metabolism","hsa00250","Metabolism; Amino acid metabolism","435","ASL","4.3.2.1","K01755","argininosuccinate lyase"
"Alanine, aspartate and glutamate metabolism","hsa00250","Metabolism; Amino acid metabolism","122622","ADSSL1","6.3.4.4","K01939","adenylosuccinate synthase like 1"
"Alanine, aspartate and glutamate metabolism","hsa00250","Metabolism; Amino acid metabolism","159","ADSS","6.3.4.4","K01939","adenylosuccinate synthase"
"Alanine, aspartate and glutamate metabolism","hsa00250","Metabolism; Amino acid metabolism","158","ADSL","4.3.2.2","K01756","adenylosuccinate lyase"
"Alanine, aspartate and glutamate metabolism","hsa00250","Metabolism; Amino acid metabolism","339983","NAT8L","2.3.1.17","K18309","N-acetyltransferase 8 like"
"Alanine, aspartate and glutamate metabolism","hsa00250","Metabolism; Amino acid metabolism","57494","RIMKLB","6.3.2.41 6.3.1.17","K18310","ribosomal modification protein rimK like family member B"
"Alanine, aspartate and glutamate metabolism","hsa00250","Metabolism; Amino acid metabolism","284716","RIMKLA","6.3.2.42 6.3.2.41","K18311","ribosomal modification protein rimK like family member A"
"Alanine, aspartate and glutamate metabolism","hsa00250","Metabolism; Amino acid metabolism","2346","FOLH1","3.4.17.21","K14592","folate hydrolase 1"
"Alanine, aspartate and glutamate metabolism","hsa00250","Metabolism; Amino acid metabolism","443","ASPA","3.5.1.15","K01437","aspartoacylase"
"Alanine, aspartate and glutamate metabolism","hsa00250","Metabolism; Amino acid metabolism","2571","GAD1","4.1.1.15","K01580","glutamate decarboxylase 1"
"Alanine, aspartate and glutamate metabolism","hsa00250","Metabolism; Amino acid metabolism","2572","GAD2","4.1.1.15","K01580","glutamate decarboxylase 2"
"Alanine, aspartate and glutamate metabolism","hsa00250","Metabolism; Amino acid metabolism","18","ABAT","2.6.1.22 2.6.1.19","K13524","4-aminobutyrate aminotransferase"
"Alanine, aspartate and glutamate metabolism","hsa00250","Metabolism; Amino acid metabolism","7915","ALDH5A1","1.2.1.24","K00139","aldehyde dehydrogenase 5 family member A1"
